"id","facility_name","county_name","begin_date","end_date","productive_hours_per_adjusted_patient_day"
19694,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside","2011-01-01","2011-12-31",0.0
19700,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA","Riverside","2011-01-01","2011-12-31",0.0
19711,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside","2011-01-01","2011-12-31",0.0
19712,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside","2011-01-01","2011-12-31",0.0
19715,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside","2011-01-01","2011-12-31",0.0
19716,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside","2011-01-01","2011-12-31",0.0
19717,"OASIS PSYCHIATRIC HEALTH FACILITY","Riverside","2011-01-01","2011-12-31",0.0
19741,"LOMA LINDA UNIVERSITY MED CTR-MURRIETA","Riverside","2011-01-01","2011-12-31",0.0
19745,"LOMA LINDA UNIVERSITY MED CTR-MURRIETA","Riverside","2011-01-01","2011-12-31",0.0
19746,"LOMA LINDA UNIVERSITY MED CTR-MURRIETA","Riverside","2011-01-01","2011-12-31",0.0
19747,"LOMA LINDA UNIVERSITY MED CTR-MURRIETA","Riverside","2011-01-01","2011-12-31",0.0
19751,"LOMA LINDA UNIVERSITY MED CTR-MURRIETA","Riverside","2011-01-01","2011-12-31",0.0
19755,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE","Sacramento","2011-01-01","2011-12-31",0.0
19756,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE","Sacramento","2011-01-01","2011-12-31",0.0
19760,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE","Sacramento","2011-01-01","2011-12-31",0.0
19761,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE","Sacramento","2011-01-01","2011-12-31",0.0
19792,"MERCY SAN JUAN HOSPITAL","Sacramento","2010-07-01","2011-06-30",0.0
19831,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19832,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19855,"SUTTER MEDICAL CENTER - SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19857,"KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19858,"KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19862,"KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19863,"KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19867,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19879,"SIERRA VISTA HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19883,"SIERRA VISTA HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19884,"SIERRA VISTA HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19887,"SIERRA VISTA HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19888,"SIERRA VISTA HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19892,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19893,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19894,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19895,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19896,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19897,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19898,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19899,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19900,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19901,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19902,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19903,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19904,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19905,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19906,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19907,"SACRAMENTO COUNTY MENTAL HEALTH CENTER","Sacramento","2010-07-01","2011-06-30",0.0
19916,"SUTTER CENTER FOR PSYCHIATRY","Sacramento","2011-01-01","2011-12-31",0.0
19921,"SUTTER CENTER FOR PSYCHIATRY","Sacramento","2011-01-01","2011-12-31",0.0
19929,"HERITAGE OAKS HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19933,"HERITAGE OAKS HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19934,"HERITAGE OAKS HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19938,"HERITAGE OAKS HOSPITAL","Sacramento","2011-01-01","2011-12-31",0.0
19955,"MERCY HOSPITAL - FOLSOM","Sacramento","2010-07-01","2011-06-30",0.0
19966,"KINDRED HOSPITAL - SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19967,"KINDRED HOSPITAL - SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19968,"KINDRED HOSPITAL - SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19970,"KINDRED HOSPITAL - SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19972,"KINDRED HOSPITAL - SACRAMENTO","Sacramento","2011-01-01","2011-12-31",0.0
19976,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19977,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19978,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19979,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19980,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19981,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19982,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19983,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19984,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19985,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19986,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19987,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19988,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19989,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19990,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19991,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19992,"SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA","Sacramento","2011-01-01","2011-12-31",0.0
19997,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20000,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20001,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20002,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20004,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20005,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20006,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20008,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL","Sacramento","2011-01-01","2011-12-31",0.0
20023,"HAZEL HAWKINS MEMORIAL HOSPITAL","San Benito","2010-07-01","2011-06-30",0.0
20034,"BARSTOW COMMUNITY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20040,"BARSTOW COMMUNITY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20053,"BEAR VALLEY COMMUNITY HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20057,"BEAR VALLEY COMMUNITY HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20070,"CHINO VALLEY MEDICAL CENTER","San Bernardino","2011-01-01","2011-12-31",0.0
20087,"MONTCLAIR HOSPITAL MEDICAL CENTER","San Bernardino","2011-01-01","2011-12-31",0.0
20091,"MONTCLAIR HOSPITAL MEDICAL CENTER","San Bernardino","2011-01-01","2011-12-31",0.0
20095,"KAISER FOUNDATION HOSPITAL - FONTANA","San Bernardino","2011-01-01","2011-12-31",0.0
20096,"KAISER FOUNDATION HOSPITAL - FONTANA","San Bernardino","2011-01-01","2011-12-31",0.0
20100,"KAISER FOUNDATION HOSPITAL - FONTANA","San Bernardino","2011-01-01","2011-12-31",0.0
20101,"KAISER FOUNDATION HOSPITAL - FONTANA","San Bernardino","2011-01-01","2011-12-31",0.0
20110,"REDLANDS COMMUNITY HOSPITAL","San Bernardino","2010-10-01","2011-09-30",0.0
20138,"MOUNTAINS COMMUNITY HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20143,"MOUNTAINS COMMUNITY HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20160,"KINDRED HOSPITAL - ONTARIO","San Bernardino","2011-01-01","2011-12-31",0.0
20176,"REDLANDS COMMUNITY HOSPITAL","San Bernardino","2010-10-01","2011-09-30",0.0
20187,"SAN ANTONIO COMMUNITY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20193,"SAN ANTONIO COMMUNITY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20210,"COMMUNITY HOSPITAL OF SAN BERNARDINO","San Bernardino","2010-07-01","2011-06-30",0.0
20227,"ST. BERNARDINE MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20244,"ST. MARY MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20251,"VICTOR VALLEY COMMUNITY HOSPITAL","San Bernardino","2010-10-01","2011-09-30",0.0
20261,"VICTOR VALLEY COMMUNITY HOSPITAL","San Bernardino","2010-10-01","2011-09-30",0.0
20272,"COLORADO RIVER MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20273,"COLORADO RIVER MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20274,"COLORADO RIVER MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20278,"COLORADO RIVER MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20282,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20283,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20284,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20285,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20286,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20287,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20288,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20289,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20290,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20291,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20292,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20293,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20294,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20295,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20296,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20297,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20298,"PATTON STATE HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20306,"HI-DESERT MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20312,"HI-DESERT MEDICAL CENTER","San Bernardino","2010-07-01","2011-06-30",0.0
20322,"PATIENTS'' HOSPITAL OF REDDING","Shasta","2011-01-01","2011-12-31",0.0
20323,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","San Bernardino","2011-01-01","2011-12-31",0.0
20330,"LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER","San Bernardino","2011-01-01","2011-12-31",0.0
20338,"CANYON RIDGE HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20342,"CANYON RIDGE HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20346,"CANYON RIDGE HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20347,"CANYON RIDGE HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20352,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20354,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20355,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20356,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20357,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20358,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20359,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20360,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20364,"BALLARD REHABILITATION HOSPITAL","San Bernardino","2010-07-01","2011-06-30",0.0
20381,"DESERT VALLEY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20393,"RANCHO SPECIALTY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20394,"RANCHO SPECIALTY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20398,"RANCHO SPECIALTY HOSPITAL","San Bernardino","2011-01-01","2011-12-31",0.0
20445,"RADY CHILDREN''S HOSPITAL - SAN DIEGO","San Diego","2010-07-01","2011-06-30",0.0
20466,"SHARP CORONADO HOSPITAL & HEALTHCARE CENTER","San Diego","2010-10-01","2011-09-30",0.0
20494,"FALLBROOK HOSPITAL DISTRICT","San Diego","2010-07-01","2011-06-30",0.0
20500,"FALLBROOK HOSPITAL DISTRICT","San Diego","2010-07-01","2011-06-30",0.0
20532,"KINDRED HOSPITAL - SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20534,"KINDRED HOSPITAL - SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20538,"KAISER FOUNDATION HOSPITAL - SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20539,"KAISER FOUNDATION HOSPITAL - SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20543,"KAISER FOUNDATION HOSPITAL - SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20544,"KAISER FOUNDATION HOSPITAL - SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20581,"SHARP MESA VISTA HOSPITAL","San Diego","2010-10-01","2011-09-30",0.0
20583,"SHARP MESA VISTA HOSPITAL","San Diego","2010-10-01","2011-09-30",0.0
20587,"SHARP MESA VISTA HOSPITAL","San Diego","2010-10-01","2011-09-30",0.0
20596,"ALVARADO PARKWAY INSTITUTE BHS","San Diego","2011-01-01","2011-12-31",0.0
20597,"ALVARADO PARKWAY INSTITUTE BHS","San Diego","2011-01-01","2011-12-31",0.0
20598,"ALVARADO PARKWAY INSTITUTE BHS","San Diego","2011-01-01","2011-12-31",0.0
20601,"ALVARADO PARKWAY INSTITUTE BHS","San Diego","2011-01-01","2011-12-31",0.0
20602,"ALVARADO PARKWAY INSTITUTE BHS","San Diego","2011-01-01","2011-12-31",0.0
20610,"PALOMAR MEDICAL CENTER","San Diego","2010-07-01","2011-06-30",0.0
20614,"PALOMAR MEDICAL CENTER","San Diego","2010-07-01","2011-06-30",0.0
20619,"PALOMAR MEDICAL CENTER","San Diego","2010-07-01","2011-06-30",0.0
20632,"PARADISE VALLEY HOSPITAL","San Diego","2011-01-01","2011-12-31",0.0
20636,"PARADISE VALLEY HOSPITAL","San Diego","2011-01-01","2011-12-31",0.0
20653,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","San Diego","2010-10-01","2011-09-30",0.0
20670,"TRI-CITY MEDICAL CENTER","San Diego","2010-07-01","2011-06-30",0.0
20698,"PROMISE HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20704,"PROMISE HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20738,"POMERADO HOSPITAL","San Diego","2010-07-01","2011-06-30",0.0
20748,"SCRIPPS GREEN HOSPITAL","San Diego","2010-10-01","2011-09-30",0.0
20753,"SCRIPPS GREEN HOSPITAL","San Diego","2010-10-01","2011-09-30",0.0
20765,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","San Diego","2010-10-01","2011-09-30",0.0
20772,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","San Diego","2010-10-01","2011-09-30",0.0
20783,"AURORA SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20785,"AURORA SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20788,"AURORA SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20789,"AURORA SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20796,"SHARP VISTA PACIFICA","San Diego","2010-10-01","2011-09-30",0.0
20797,"SHARP VISTA PACIFICA","San Diego","2010-10-01","2011-09-30",0.0
20800,"SHARP VISTA PACIFICA","San Diego","2010-10-01","2011-09-30",0.0
20802,"SHARP VISTA PACIFICA","San Diego","2010-10-01","2011-09-30",0.0
20805,"SHARP VISTA PACIFICA","San Diego","2010-10-01","2011-09-30",0.0
20806,"SHARP VISTA PACIFICA","San Diego","2010-10-01","2011-09-30",0.0
20808,"SHARP VISTA PACIFICA","San Diego","2010-10-01","2011-09-30",0.0
20823,"SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL","San Diego","2010-07-01","2011-06-30",0.0
20838,"SAN DIEGO HOSPICE & PALLIATIVE CARE CTR","San Diego","2010-07-01","2011-06-30",0.0
20839,"SAN DIEGO HOSPICE & PALLIATIVE CARE CTR","San Diego","2010-07-01","2011-06-30",0.0
20840,"SAN DIEGO HOSPICE & PALLIATIVE CARE CTR","San Diego","2010-07-01","2011-06-30",0.0
20845,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20847,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20848,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20849,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20850,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20852,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20853,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20857,"VIBRA HOSPITAL OF SAN DIEGO","San Diego","2011-01-01","2011-12-31",0.0
20869,"JEWISH HOME","San Francisco","2010-07-01","2011-06-30",0.0
20874,"JEWISH HOME","San Francisco","2010-07-01","2011-06-30",0.0
20878,"KAISER FOUNDATION HOSPITAL - GEARY (S.F.)","San Francisco","2011-01-01","2011-12-31",0.0
20879,"KAISER FOUNDATION HOSPITAL - GEARY (S.F.)","San Francisco","2011-01-01","2011-12-31",0.0
20883,"KAISER FOUNDATION HOSPITAL - GEARY (S.F.)","San Francisco","2011-01-01","2011-12-31",0.0
20884,"KAISER FOUNDATION HOSPITAL - GEARY (S.F.)","San Francisco","2011-01-01","2011-12-31",0.0
20908,"LAGUNA HONDA HOSP & REHAB CENTER","San Francisco","2010-07-01","2011-06-30",0.0
20924,"LANGLEY PORTER PSYCHIATRIC INSTITUTE-HOSPITAL AND CLINICS","San Francisco","2010-07-01","2011-06-30",0.0
20925,"LANGLEY PORTER PSYCHIATRIC INSTITUTE-HOSPITAL AND CLINICS","San Francisco","2010-07-01","2011-06-30",0.0
20959,"SAN FRANCISCO GENERAL HOSPITAL MEDICAL CENTER","San Francisco","2010-07-01","2011-06-30",0.0
20972,"ST. FRANCIS MEMORIAL HOSPITAL","San Francisco","2010-07-01","2011-06-30",0.0
20993,"CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE''S CAMPUS","San Francisco","2011-01-01","2011-12-31",0.0
21039,"CHINESE HOSPITAL","San Francisco","2011-01-01","2011-12-31",0.0
21044,"CHINESE HOSPITAL","San Francisco","2011-01-01","2011-12-31",0.0
21061,"DAMERON HOSPITAL","San Joaquin","2011-01-01","2011-12-31",0.0
21078,"LODI MEMORIAL HOSPITAL","San Joaquin","2011-01-01","2011-12-31",0.0
21107,"ST. JOSEPH''S MEDICAL CENTER OF STOCKTON","San Joaquin","2010-07-01","2011-06-30",0.0
21129,"SUTTER TRACY COMMUNITY HOSPITAL","San Joaquin","2011-01-01","2011-12-31",0.0
21140,"ST. JOSEPH''S BEHAVIORAL HEALTH CENTER","San Joaquin","2010-07-01","2011-06-30",0.0
21142,"ST. JOSEPH''S BEHAVIORAL HEALTH CENTER","San Joaquin","2010-07-01","2011-06-30",0.0
21146,"ST. JOSEPH''S BEHAVIORAL HEALTH CENTER","San Joaquin","2010-07-01","2011-06-30",0.0
21163,"DOCTORS HOSPITAL OF MANTECA","San Joaquin","2011-01-01","2011-12-31",0.0
21167,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21168,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21169,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21170,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21171,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21172,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21173,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21174,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21175,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21176,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21177,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21178,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21179,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21180,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21181,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21182,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21183,"SAN JOAQUIN COUNTY MENTAL HEALTH SERVICES","San Joaquin","2010-07-01","2011-06-30",0.0
21184,"KAISER FOUNDATION HOSPITAL - MANTECA","San Joaquin","2011-01-01","2011-12-31",0.0
21185,"KAISER FOUNDATION HOSPITAL - MANTECA","San Joaquin","2011-01-01","2011-12-31",0.0
21189,"KAISER FOUNDATION HOSPITAL - MANTECA","San Joaquin","2011-01-01","2011-12-31",0.0
21190,"KAISER FOUNDATION HOSPITAL - MANTECA","San Joaquin","2011-01-01","2011-12-31",0.0
21195,"KAISER FOUNDATION HOSPITAL - MANTECA","San Joaquin","2011-01-01","2011-12-31",0.0
21197,"KAISER FOUNDATION HOSPITAL - MANTECA","San Joaquin","2011-01-01","2011-12-31",0.0
21214,"ARROYO GRANDE COMMUNITY HOSPITAL","San Luis Obispo","2010-07-01","2011-06-30",0.0
21225,"FRENCH HOSPITAL MEDICAL CENTER","San Luis Obispo","2010-07-01","2011-06-30",0.0
21231,"FRENCH HOSPITAL MEDICAL CENTER","San Luis Obispo","2010-07-01","2011-06-30",0.0
21238,"SIERRA VISTA REGIONAL MEDICAL CENTER","San Luis Obispo","2011-01-01","2011-12-31",0.0
21248,"SIERRA VISTA REGIONAL MEDICAL CENTER","San Luis Obispo","2011-01-01","2011-12-31",0.0
21259,"TWIN CITIES COMMUNITY HOSPITAL","San Luis Obispo","2011-01-01","2011-12-31",0.0
21261,"TWIN CITIES COMMUNITY HOSPITAL","San Luis Obispo","2011-01-01","2011-12-31",0.0
21265,"TWIN CITIES COMMUNITY HOSPITAL","San Luis Obispo","2011-01-01","2011-12-31",0.0
21269,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2010-07-01","2011-06-30",0.0
21270,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2010-07-01","2011-06-30",0.0
21271,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2010-07-01","2011-06-30",0.0
21272,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2010-07-01","2011-06-30",0.0
21273,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2010-07-01","2011-06-30",0.0
